saga_id,order_id,step_number,step_name,command_type,status,started_at,completed_at,duration_ms
order-0d07c305,order-0d07c305,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:38.114952,2025-09-20 06:57:38.114952,0.0
order-0d16b50c,order-0d16b50c,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:54.698619,2025-09-20 06:58:54.698619,0.0
order-0d199eb6,order-0d199eb6,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:05.103575,2025-09-20 06:58:05.103575,0.0
order-0d1a3aff,order-0d1a3aff,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:32.257158,2025-09-20 06:57:32.257158,0.0
order-0d1dc0b3,order-0d1dc0b3,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:25.559879,2025-09-20 06:58:25.559879,0.0
order-0d1fac07,order-0d1fac07,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:57.590101,2025-09-20 06:58:57.590101,0.0
order-0d249ddb,order-0d249ddb,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:41.320998,2025-09-20 06:58:41.320998,0.0
order-0d2730e6,order-0d2730e6,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:33.424525,2025-09-20 06:56:33.424525,0.0
order-0d27883e,order-0d27883e,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:10.003219,2025-09-20 06:58:10.003219,0.0
order-0d2dd5df,order-0d2dd5df,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:57.041732,2025-09-20 06:57:57.041732,0.0
order-0d2ddde7,order-0d2ddde7,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:59:00.085977,2025-09-20 06:59:00.085977,0.0
order-0d30e7ad,order-0d30e7ad,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:51.056348,2025-09-20 06:58:51.056348,0.0
order-0d3b07ea,order-0d3b07ea,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:53.822467,2025-09-20 06:55:53.822467,0.0
order-0d3bbf21,order-0d3bbf21,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:59.922663,2025-09-20 06:56:59.922663,0.0
order-0d49413d,order-0d49413d,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:54:13.603533,2025-09-20 06:54:13.603533,0.0
order-0d528d85,order-0d528d85,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:14.729110,2025-09-20 06:58:14.729110,0.0
order-0d5a3344,order-0d5a3344,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:13.694426,2025-09-20 06:58:13.694426,0.0
order-0d5cbd28,order-0d5cbd28,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:10.451055,2025-09-20 06:57:10.451055,0.0
order-0d62b4a9,order-0d62b4a9,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:10.114960,2025-09-20 06:58:10.114960,0.0
order-0d6e15e9,order-0d6e15e9,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:58.126818,2025-09-20 06:58:58.126818,0.0
order-0d764880,order-0d764880,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:18.534850,2025-09-20 06:58:18.534850,0.0
order-0d86fcf8,order-0d86fcf8,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:01.283967,2025-09-20 06:58:01.283967,0.0
order-0d884555,order-0d884555,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:54:08.488814,2025-09-20 06:54:08.488814,0.0
order-0d8a293d,order-0d8a293d,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:36.521347,2025-09-20 06:57:36.521347,0.0
order-0d8c76f9,order-0d8c76f9,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:37.952904,2025-09-20 06:57:37.952904,0.0
order-0d941f45,order-0d941f45,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:52.010316,2025-09-20 06:58:52.010316,0.0
order-0d977ea0,order-0d977ea0,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:46.613863,2025-09-20 06:57:46.613863,0.0
order-0d9f5918,order-0d9f5918,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:09.295189,2025-09-20 06:58:09.295189,0.0
order-0dac16be,order-0dac16be,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:54:25.240407,2025-09-20 06:54:25.240407,0.0
order-0db37b34,order-0db37b34,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:29.003161,2025-09-20 06:55:29.003161,0.0
order-0db6295a,order-0db6295a,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:56.327325,2025-09-20 06:57:56.327325,0.0
order-0dbab103,order-0dbab103,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:21.687705,2025-09-20 06:55:21.687705,0.0
order-0dbbe572,order-0dbbe572,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:38.426330,2025-09-20 06:58:38.426330,0.0
order-0dc24007,order-0dc24007,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:32.006566,2025-09-20 06:58:32.006566,0.0
order-0dc8dd7b,order-0dc8dd7b,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:23.163654,2025-09-20 06:58:23.163654,0.0
order-0dcad398,order-0dcad398,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:33.225419,2025-09-20 06:58:33.225419,0.0
order-0dd02140,order-0dd02140,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:54:10.052679,2025-09-20 06:54:10.052679,0.0
order-0dd20c8d,order-0dd20c8d,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:16.020957,2025-09-20 06:56:16.020957,0.0
order-0dd390ce,order-0dd390ce,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:44.788536,2025-09-20 06:56:44.788536,0.0
order-0dd52b61,order-0dd52b61,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:54:17.518006,2025-09-20 06:54:17.518006,0.0
order-0dd56ec7,order-0dd56ec7,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:51.607657,2025-09-20 06:55:51.607657,0.0
order-0dda3333,order-0dda3333,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:46.480114,2025-09-20 06:57:46.480114,0.0
order-0df30fb6,order-0df30fb6,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:56.736864,2025-09-20 06:58:56.736864,0.0
order-0df3b6ae,order-0df3b6ae,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:55.452295,2025-09-20 06:58:55.452295,0.0
order-0df5918d,order-0df5918d,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:45.004554,2025-09-20 06:57:45.004554,0.0
order-0df67dc1,order-0df67dc1,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:49.458039,2025-09-20 06:57:49.458039,0.0
order-0df710ed,order-0df710ed,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:21.579503,2025-09-20 06:58:21.579503,0.0
order-0dfb6e37,order-0dfb6e37,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:53.724827,2025-09-20 06:57:53.724827,0.0
order-0dfbcd3f,order-0dfbcd3f,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:54.803764,2025-09-20 06:57:54.803764,0.0
order-0dfddffa,order-0dfddffa,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:57.740980,2025-09-20 06:57:57.740980,0.0
order-0e06edb3,order-0e06edb3,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:28.602310,2025-09-20 06:58:28.602310,0.0
order-0e0e98e3,order-0e0e98e3,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:54:47.333182,2025-09-20 06:54:47.333182,0.0
order-0e0f208f,order-0e0f208f,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:59:01.074395,2025-09-20 06:59:01.074395,0.0
order-0e1995f6,order-0e1995f6,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:14.069858,2025-09-20 06:58:14.069858,0.0
order-0e1ab4b5,order-0e1ab4b5,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:58.735478,2025-09-20 06:55:58.735478,0.0
order-0e2213dc,order-0e2213dc,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:50.528903,2025-09-20 06:56:50.528903,0.0
order-0e2b9221,order-0e2b9221,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:38.600985,2025-09-20 06:55:38.600985,0.0
order-0e2ce336,order-0e2ce336,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:53:57.565959,2025-09-20 06:53:57.565959,0.0
order-0e3025ec,order-0e3025ec,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:13.383558,2025-09-20 06:58:13.383558,0.0
order-0e30b26b,order-0e30b26b,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:23.847746,2025-09-20 06:56:23.847746,0.0
order-0e335770,order-0e335770,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:57.154948,2025-09-20 06:57:57.154948,0.0
order-0e42a4e7,order-0e42a4e7,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:36.154748,2025-09-20 06:57:36.154748,0.0
order-0e4349a4,order-0e4349a4,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:03.483584,2025-09-20 06:58:03.483584,0.0
order-0e436ae2,order-0e436ae2,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:14.881081,2025-09-20 06:56:14.881081,0.0
order-0e440e65,order-0e440e65,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:40.931703,2025-09-20 06:58:40.931703,0.0
order-0e4726d4,order-0e4726d4,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:32.191501,2025-09-20 06:58:32.191501,0.0
order-0e4d78b2,order-0e4d78b2,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:40.563614,2025-09-20 06:58:40.563614,0.0
order-0e5d4132,order-0e5d4132,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:44.242695,2025-09-20 06:58:44.242695,0.0
order-0e624a9e,order-0e624a9e,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:34.698696,2025-09-20 06:57:34.698696,0.0
order-0e69c9dd,order-0e69c9dd,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:50.374994,2025-09-20 06:56:50.374994,0.0
order-0e6b45a9,order-0e6b45a9,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:43.708283,2025-09-20 06:55:43.708283,0.0
order-0e6ef612,order-0e6ef612,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:31.833275,2025-09-20 06:58:31.833275,0.0
order-0e708840,order-0e708840,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:39.355769,2025-09-20 06:57:39.355769,0.0
order-0e793b36,order-0e793b36,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:49.894878,2025-09-20 06:58:49.894878,0.0
order-0e7bfc6c,order-0e7bfc6c,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:51.563982,2025-09-20 06:55:51.563982,0.0
order-0e7d8117,order-0e7d8117,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:08.604498,2025-09-20 06:57:08.604498,0.0
order-0e84e535,order-0e84e535,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:39.095825,2025-09-20 06:56:39.095825,0.0
order-0e85ec5d,order-0e85ec5d,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:54:22.198053,2025-09-20 06:54:22.198053,0.0
order-0e99ed67,order-0e99ed67,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:08.877356,2025-09-20 06:56:08.877356,0.0
order-0e9e1594,order-0e9e1594,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:37.356156,2025-09-20 06:57:37.356156,0.0
order-0ea56bcb,order-0ea56bcb,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:54:38.553666,2025-09-20 06:54:38.553666,0.0
order-0eaa179a,order-0eaa179a,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:06.004629,2025-09-20 06:56:06.004629,0.0
order-0eaa4c47,order-0eaa4c47,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:13.362367,2025-09-20 06:58:13.362367,0.0
order-0eacd56b,order-0eacd56b,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:57.119855,2025-09-20 06:57:57.119855,0.0
order-0eadf0b2,order-0eadf0b2,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:24.130089,2025-09-20 06:58:24.130089,0.0
order-0eb21144,order-0eb21144,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:13.002040,2025-09-20 06:58:13.002040,0.0
order-0ec0c5a6,order-0ec0c5a6,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:26.887624,2025-09-20 06:56:26.887624,0.0
order-0eca6800,order-0eca6800,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:43.577160,2025-09-20 06:58:43.577160,0.0
order-0eccc8b0,order-0eccc8b0,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:01.231253,2025-09-20 06:57:01.231253,0.0
order-0edc8a3c,order-0edc8a3c,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:13.488778,2025-09-20 06:58:13.488778,0.0
order-0edec250,order-0edec250,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:03.433882,2025-09-20 06:58:03.433882,0.0
order-0edfd924,order-0edfd924,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:44.997660,2025-09-20 06:55:44.997660,0.0
order-0ee13417,order-0ee13417,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:11.246114,2025-09-20 06:58:11.246114,0.0
order-0ee63273,order-0ee63273,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:32.371165,2025-09-20 06:57:32.371165,0.0
order-0ee7c320,order-0ee7c320,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:24.037945,2025-09-20 06:58:24.037945,0.0
order-0eef53e9,order-0eef53e9,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:38.760579,2025-09-20 06:58:38.760579,0.0
order-0ef0959b,order-0ef0959b,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:00.927268,2025-09-20 06:56:00.927268,0.0
order-0ef97cc6,order-0ef97cc6,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:33.347665,2025-09-20 06:56:33.347665,0.0
order-0f056464,order-0f056464,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:47.687635,2025-09-20 06:57:47.687635,0.0
order-0f076209,order-0f076209,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:14.153488,2025-09-20 06:58:14.153488,0.0
order-0f08b00c,order-0f08b00c,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:50.455401,2025-09-20 06:56:50.455401,0.0
order-0f0f78c8,order-0f0f78c8,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:42.623584,2025-09-20 06:58:42.623584,0.0
order-0f13077a,order-0f13077a,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:51.869180,2025-09-20 06:57:51.869180,0.0
order-0f16463f,order-0f16463f,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:33.802955,2025-09-20 06:55:33.802955,0.0
order-0f1a5db3,order-0f1a5db3,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:35.409560,2025-09-20 06:55:35.409560,0.0
order-0f1aa99a,order-0f1aa99a,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:01.541096,2025-09-20 06:58:01.541096,0.0
order-0f1bb36b,order-0f1bb36b,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:18.774469,2025-09-20 06:58:18.774469,0.0
order-0f1c328e,order-0f1c328e,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:47.078331,2025-09-20 06:56:47.078331,0.0
order-0f220738,order-0f220738,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:56.902777,2025-09-20 06:58:56.902777,0.0
order-0f23065f,order-0f23065f,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:38.305519,2025-09-20 06:56:38.305519,0.0
order-0f23bea8,order-0f23bea8,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:54:42.504770,2025-09-20 06:54:42.504770,0.0
order-0f2deabe,order-0f2deabe,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:45.422089,2025-09-20 06:58:45.422089,0.0
order-0f33781a,order-0f33781a,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:25.083910,2025-09-20 06:56:25.083910,0.0
order-0f34a3f3,order-0f34a3f3,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:32.865906,2025-09-20 06:55:32.865906,0.0
order-0f3d1cbe,order-0f3d1cbe,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:53:50.417568,2025-09-20 06:53:50.417568,0.0
order-0f479e9f,order-0f479e9f,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:52.978933,2025-09-20 06:55:52.978933,0.0
order-0f47f34c,order-0f47f34c,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:58.778167,2025-09-20 06:57:58.778167,0.0
order-0f57664a,order-0f57664a,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:46.301508,2025-09-20 06:57:46.301508,0.0
order-0f5c357d,order-0f5c357d,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:56.185926,2025-09-20 06:58:56.185926,0.0
order-0f6c48e8,order-0f6c48e8,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:53:55.314254,2025-09-20 06:53:55.314254,0.0
order-0f70cffb,order-0f70cffb,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:10.543641,2025-09-20 06:58:10.543641,0.0
order-0f7ef0d2,order-0f7ef0d2,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:46.790470,2025-09-20 06:55:46.790470,0.0
order-0f7f22fb,order-0f7f22fb,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:01.265966,2025-09-20 06:56:01.265966,0.0
order-0f80f86c,order-0f80f86c,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:44.135413,2025-09-20 06:57:44.135413,0.0
order-0f830268,order-0f830268,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:52.994873,2025-09-20 06:57:52.994873,0.0
order-0f9171e6,order-0f9171e6,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:33.280256,2025-09-20 06:58:33.280256,0.0
order-0f9619b5,order-0f9619b5,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:03.880999,2025-09-20 06:58:03.880999,0.0
order-0f9ce2ea,order-0f9ce2ea,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:09.486536,2025-09-20 06:58:09.486536,0.0
order-0f9e2203,order-0f9e2203,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:31.733367,2025-09-20 06:57:31.733367,0.0
order-0f9f99ba,order-0f9f99ba,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:28.729898,2025-09-20 06:58:28.729898,0.0
order-0fa159ba,order-0fa159ba,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:48.377388,2025-09-20 06:56:48.377388,0.0
order-0fa2ff56,order-0fa2ff56,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:54.796244,2025-09-20 06:58:54.796244,0.0
order-0faa0352,order-0faa0352,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:30.586707,2025-09-20 06:58:30.586707,0.0
order-0face828,order-0face828,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:58.870785,2025-09-20 06:58:58.870785,0.0
order-0fad2d7f,order-0fad2d7f,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:26.271295,2025-09-20 06:56:26.271295,0.0
order-0faecd05,order-0faecd05,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:59.206268,2025-09-20 06:56:59.206268,0.0
order-0fb467a6,order-0fb467a6,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:38.990877,2025-09-20 06:58:38.990877,0.0
order-0fc01e56,order-0fc01e56,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:41.789782,2025-09-20 06:58:41.789782,0.0
order-0fc5e749,order-0fc5e749,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:39.086199,2025-09-20 06:58:39.086199,0.0
order-0fcd39cf,order-0fcd39cf,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:53.161922,2025-09-20 06:58:53.161922,0.0
order-0fd0881f,order-0fd0881f,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:24.274393,2025-09-20 06:58:24.274393,0.0
order-0fd4c89e,order-0fd4c89e,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:14.587659,2025-09-20 06:57:14.587659,0.0
order-0fdeb35b,order-0fdeb35b,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:26.408293,2025-09-20 06:58:26.408293,0.0
order-0fe46c68,order-0fe46c68,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:27.623109,2025-09-20 06:58:27.623109,0.0
order-0fe75927,order-0fe75927,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:38.088247,2025-09-20 06:58:38.088247,0.0
order-0ff09282,order-0ff09282,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:47.078502,2025-09-20 06:58:47.078502,0.0
order-0ff5ba70,order-0ff5ba70,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:13.227170,2025-09-20 06:58:13.227170,0.0
order-0ff777fe,order-0ff777fe,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:59.359895,2025-09-20 06:58:59.359895,0.0
order-0ffcfa7a,order-0ffcfa7a,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:36.413486,2025-09-20 06:55:36.413486,0.0
order-0fff810a,order-0fff810a,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:14.376783,2025-09-20 06:56:14.376783,0.0
order-10071697,order-10071697,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:42.734652,2025-09-20 06:57:42.734652,0.0
order-100f634c,order-100f634c,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:43.741771,2025-09-20 06:56:43.741771,0.0
order-1017ae09,order-1017ae09,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:49.568150,2025-09-20 06:58:49.568150,0.0
order-101a0c4d,order-101a0c4d,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:54:19.270372,2025-09-20 06:54:19.270372,0.0
order-10205318,order-10205318,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:50.559260,2025-09-20 06:57:50.559260,0.0
order-1022c241,order-1022c241,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:43.432771,2025-09-20 06:58:43.432771,0.0
order-1026f66a,order-1026f66a,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:53:46.178554,2025-09-20 06:53:46.178554,0.0
order-1029bfaa,order-1029bfaa,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:57.443790,2025-09-20 06:58:57.443790,0.0
order-102eb6e3,order-102eb6e3,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:34.113437,2025-09-20 06:57:34.113437,0.0
order-103726bf,order-103726bf,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:11.210463,2025-09-20 06:57:11.210463,0.0
order-104dc443,order-104dc443,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:48.391480,2025-09-20 06:58:48.391480,0.0
order-10509cbc,order-10509cbc,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:40.403559,2025-09-20 06:57:40.403559,0.0
order-105189ad,order-105189ad,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:38.522262,2025-09-20 06:58:38.522262,0.0
order-10559f11,order-10559f11,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:04.899655,2025-09-20 06:57:04.899655,0.0
order-1055b390,order-1055b390,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:10.805746,2025-09-20 06:58:10.805746,0.0
order-1057eced,order-1057eced,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:14.676263,2025-09-20 06:57:14.676263,0.0
order-105cf39a,order-105cf39a,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:17.976048,2025-09-20 06:56:17.976048,0.0
order-1067baf5,order-1067baf5,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:33.391402,2025-09-20 06:56:33.391402,0.0
order-1068964b,order-1068964b,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:15.175503,2025-09-20 06:58:15.175503,0.0
order-1073b6a6,order-1073b6a6,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:39.033321,2025-09-20 06:57:39.033321,0.0
order-1083f202,order-1083f202,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:54:02.453255,2025-09-20 06:54:02.453255,0.0
order-108cd482,order-108cd482,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:17.029773,2025-09-20 06:58:17.029773,0.0
order-10969d0c,order-10969d0c,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:40.782123,2025-09-20 06:55:40.782123,0.0
order-10976d99,order-10976d99,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:48.546929,2025-09-20 06:58:48.546929,0.0
order-10a8c605,order-10a8c605,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:10.876676,2025-09-20 06:58:10.876676,0.0
order-10ab9ce1,order-10ab9ce1,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:44.016449,2025-09-20 06:55:44.016449,0.0
order-10b657da,order-10b657da,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:03.072622,2025-09-20 06:58:03.072622,0.0
order-10c09534,order-10c09534,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:57.257429,2025-09-20 06:58:57.257429,0.0
order-10c27ebf,order-10c27ebf,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:15.933399,2025-09-20 06:57:15.933399,0.0
order-10c36de9,order-10c36de9,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:55.595794,2025-09-20 06:55:55.595794,0.0
order-10cbe541,order-10cbe541,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:53:53.427363,2025-09-20 06:53:53.427363,0.0
order-10cc228d,order-10cc228d,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:37.189498,2025-09-20 06:56:37.189498,0.0
order-10cc457f,order-10cc457f,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:42.135635,2025-09-20 06:55:42.135635,0.0
order-10d7f89c,order-10d7f89c,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:53:57.053919,2025-09-20 06:53:57.053919,0.0
